cid,smiles,molecular_weight
65067,C1=CSC(=C1)C2=CC=C(S2)C3=CC=CS3,248.4
65114,C1=NN(C(=O)N=C1N)[C@H]2[C@@H]([C@@H]([C@H](O2)CO)O)O,244.20
65359,C(CC(=O)N[C@@H](CSSC[C@@H](C(=O)NCC(=O)O)NC(=O)CC[C@@H](C(=O)O)N)C(=O)NCC(=O)O)[C@@H](C(=O)O)N,612.6
65478,C[C@H]1C[C@H]2[C@@H]3CCC4=CC(=O)C=C[C@@]4([C@]3([C@H](C[C@@]2([C@]1(C(=O)COP(=O)([O-])[O-])O)C)O)F)C.[Na+].[Na+],516.4
65494,CCC(=O)N(C1=CC=CC=C1)C2(CCN(CC2)CCC3=CC=CS3)COC.C(C(=O)O)C(CC(=O)O)(C(=O)O)O,578.7
65552,C1=C(C=C(C(=C1I)OC2=CC(=C(C(=C2)I)O)I)I)CC(=O)O,747.83
65620,CC1=NC2=C(C=C1)C(=CC(=C2O)Br)Br,316.98
65664,C[C@@H]1CC[C@H]2[C@H]([C@H](O[C@H]3[C@@]24[C@H]1CC[C@](O3)(OO4)C)OC(=O)CCC(=O)O)C,384.4
65758,C1=CC=C(C(=C1)C2=NC(=NO2)C3=CC=NC=C3)Cl,257.67
65776,CC1=C(N(C2=C1C=C(C=C2)C(=O)OCCN(C)C)CC3=CC=CC=C3)C,350.5
65784,CC(=O)N1C[C@@H](C[C@H]1C(=O)O)O,173.17
65909,CC1(C2=CC=CN2C3=CC=CC=C3CO1)CN4CCC(CC4)N5C6=CC=CC=C6NC5=O,428.5
65947,CC1N2C3=CC(=C(C=C3C(=O)C(=C2S1)C(=O)O)F)N4CCN(CC4)CC5=C(OC(=O)O5)C,461.5
65948,CC1=C(C(C(=C(N1)N)C(=O)OC2CN(C2)C(C3=CC=CC=C3)C4=CC=CC=C4)C5=CC(=CC=C5)[N+](=O)[O-])C(=O)OC(C)C,582.6
65953,CC1=C(C(C(=C(N1)COC(=O)N)C(=O)OC(C)C)C2=C(C(=CC=C2)Cl)Cl)C(=O)OC,457.3
66067,CCOP(=O)(CC)OC1=CC=C(C=C1)[N+](=O)[O-],259.20
66359,CC(=O)O[C@H]1CC[C@@H]2[C@@]1(C=CC3=C4CCC(=O)C=C4CC[C@@H]23)C,312.4
66435,C[C@]12CC[C@H]3[C@H]([C@@H]1CC[C@@H]2OP(=O)(O)O)CCC4=C3C=CC(=C4)O,352.4
66461,CCCCC(CN1C=NC=N1)(C2=C(C=C(C=C2)Cl)Cl)O,314.2
66571,CCOC1=CC(=C(C=C1N2CCOCC2)OCC)[N+](=O)[O-],296.32
66573,CCN1C2=C(C=C(C=C2)[N+](=O)[O-])C3=CC=CC=C31,240.26
66609,CC(C)(C)C1=CC(=CC(=C1O)C(C)(C)C)CN(C)C,263.4
67114,CCN(CC)C1=CC=C(C=C1)C=O,177.24
67172,CC1=CC(=C(C=C1O)C)C2(C3=CC=CC=C3S(=O)(=O)O2)C4=C(C=C(C(=C4)C)O)C,410.5
67215,CN(C)C1=CC=C(C=C1)C(C2=CC=CC=C2)C3=CC=C(C=C3)N(C)C,330.5
67236,C1=CC=C(C=C1)OC(=O)C2=C(C3=CC=CC=C3C=C2)O,264.27
67271,C1=CC=C(C=C1)C(=O)NC2=CC=CC=C2SSC3=CC=CC=C3NC(=O)C4=CC=CC=C4,456.6
67299,C1=C(C(=CC(=C1O)Cl)Cl)O,179.00
67349,C[Si](C1=CC=CC=C1)(C2=CC=CC=C2)Cl,232.78
67350,CC1=C(C(=C(C(=C1C)[N+](=O)[O-])C(C)(C)C)[N+](=O)[O-])C,266.29
67589,C1=CC=C(C=C1)C(=O)CC(=O)C(F)(F)F,216.16
67821,C(=O)(C(C(C(C(C(C(C(C(F)(F)F)(F)F)(F)F)(F)F)(F)F)(F)F)(F)F)(F)F)O,464.08
68186,C1CN(CCC12C(=O)NCN2C3=CC=CC=C3)CCCOC4=CC=C(C=C4)F,383.5
68289,C1OC2=C(O1)C=C(C=C2)O,138.12
68297,C1=CC=C(C=C1)NC2=CC=CC=C2N,184.24
68539,CN(C)CCCN1C2=CC=CC=C2CCC3=C1C=C(C=C3)Cl.Cl,351.3
68547,C1=CC(=CC=C1N=C=S)OC2=CC=C(C=C2)[N+](=O)[O-],272.28
68570,C[C@]12CC[C@H]3[C@H]([C@@H]1CC[C@H]2O)CCC4=C3C=CC(=C4)O,272.4
68827,C[C@@H]1CC[C@H]2[C@H](C(=O)O[C@H]3[C@@]24[C@H]1CC[C@](O3)(OO4)C)C,282.33
68872,CC1=CC(=O)OC2=C1C=CC(=C2)OCC#C,214.22
68873,C[C@]12CCC(=O)C=C1[C@@H]3C[C@@H]3[C@@H]4[C@@H]2CC[C@]5([C@H]4[C@@H]6C[C@@H]6[C@@]57CCC(=O)O7)C,366.5
68909,CC1=C(C(C(=C(N1)C)C(=O)OC)C2=CC=CC=C2OC(F)F)C(=O)OC,367.3
68947,C[C@]12CC[C@H]3[C@H]([C@@H]1CC[C@@H]2O)CCC4=C(C(=O)CC[C@]34C)Cl,322.9
68952,C[C@]12CC[C@H]3[C@H]([C@@H]1CC[C@@H]2OC(=O)CCC4CCCC4)CCC5=C(C(=O)CC[C@H]35)O,414.6
69150,C1=CC(=CC=C1C(=O)C2=CC=C(C=C2)O)O,214.22
69317,C1=CC=C(C=C1)SCCSC2=CC=CC=C2,246.4
69484,CCOC(=O)CC(=O)CCl,164.59
69588,C1=CC=C(C=C1)C2=C(N=CN2)C3=CC=CC=C3,220.27
69765,CC(C)(C)C1=CC(=CC(=C1O)C(C)(C)C)[N+](=O)[O-],251.32
69827,CCCCCCCCCCCCSC#N,227.41
69908,CC(=O)C1=CC2=C(C=C1)C3=CC=CC=C3C2,208.25
69912,C1=CC=C(C(=C1)C(=O)C2=C(C=CC(=C2)Cl)N)F,249.67
69925,C1=CC=C(C=C1)[Si](C2=CC=CC=C2)(C3=CC=CC=C3)O,276.4
70038,C1=CC=C(C(=C1)C(=O)C2=CC=CC=C2O)O,214.22
70400,B(C1=CC=CC=C1)(C2=CC=CC=C2)C3=CC=CC=C3,242.1
70425,CC(C)(C)C1=CC=C(C=C1)OP(=O)(OC2=CC=CC=C2)OC3=CC=CC=C3,382.4
70613,C=CC(=O)OCCCCOC(=O)C=C,198.22
70882,CCC1=NC(=C2C=C(C(=CC2=C1)OC)OC)CC3=CC=CC=C3,307.4
71012,CC1=CC2=C(C=C1)SC3=CC=CC(=C32)C,212.31
71027,C1=CC=C(C=C1)C(=CC=O)C2=CC=CC=C2,208.25
71203,CC[C@@]12CCCN3[C@@H]1C4=C(CC3)C5=CC=CC=C5N4C(=O)C2,294.4
71339,C[C@@H]1[C@@H]2[C@H](C(=O)N2C(=C1SC3CN4C=NC=[N+]4C3)C(=O)[O-])[C@@H](C)O,350.4
71386,CCCC(=O)O[C@@]1([C@H](C[C@@H]2[C@@]1(CC(=O)[C@]3([C@H]2CCC4=CC(=O)C=C[C@@]43C)F)C)C)C(=O)CCl,479.0
71398,C[C@H](CC1=CC(=C(C=C1)O)O)[C@@H](C)CC2=CC(=C(C=C2)O)O,302.4
71399,CN1CCN(CC1)C2=NC3=CC=CC=C3OC4=C2C=C(C=C4)Cl.C(CC(=O)O)C(=O)O,445.9
71414,C[C@H]1C[C@H]2[C@@H]3C[C@@H](C4=CC(=O)C=C[C@@]4([C@]3([C@H](C[C@@]2([C@]1(C(=O)COC(=O)C)OC(=O)C)C)O)F)C)F,494.5
71470,CCCC(=O)O[C@@]1([C@H](C[C@@H]2[C@@]1(C[C@@H]([C@]3([C@H]2CCC4=CC(=O)C=C[C@@]43C)F)O)C)C)C(=O)COC(=O)CC,518.6
71612,C1CN(CCN1CCOCCO)C(C2=CC=CC=C2)C3=CC=C(C=C3)Cl.Cl,411.4
71645,CC1=CC=C(C=C1)C(=O)C2=C(C=C(C=C2)OC)O,242.27
71651,C1=CC=C(C=C1)C(=O)NCCC(=O)O,193.20
71693,C1COCCN1CCCC2=CC=C(C=C2)COC3=CC=CC=C3,311.4
71717,CCCOC1=CC2=C(C=C1)[C@H]3CC[C@]4([C@H]([C@@H]3CC2)CCC4OC)C,328.5
72157,CCCOC1=CC2=C(C=C1)N=C(S2)NC(=O)OC,266.32
73093,CC1=CC=C(C=C1)S(=O)(=O)N[C@@H](CCCCN)C(=O)CCl.Cl,369.3
73334,CCNC(=O)N1CCN(CC1)CCCC(C2=CC=C(C=C2)F)C3=CC=C(C=C3)F.Cl,438.0
73357,CC(C)C[C@H]1C(=O)N[C@@H](C(=O)N2CCC[C@H]2C(=O)N[C@H](C(=O)N[C@H](C(=O)N[C@H](C(=O)N[C@@H](C(=O)N3CCC[C@H]3C(=O)N[C@H](C(=O)N[C@H](C(=O)N1)CCCN)C(C)C)CC4=CC=CC=C4)CC(C)C)CCCN)C(C)C)CC5=CC=CC=C5,1141.4
73665,CCCN(CCOC1=C(C=C(C=C1Cl)Cl)Cl)C(=O)N2C=CN=C2,376.7
73668,CC(C)C(C1=CC=C(C=C1)OC(F)(F)F)(C2=CN=CN=C2)O,312.29
73672,CCC(C)(CC)C1=NOC(=C1)NC(=O)C2=C(C=CC=C2OC)OC,332.4
73675,C[Si](CN1C=NC=N1)(C2=CC=C(C=C2)F)C3=CC=C(C=C3)F,315.39
73773,CN(C)C1=CC=C(C=C1)C2(C3=C(C=C(C=C3)N(C)C)C(=O)O2)C4=CC=C(C=C4)N(C)C,415.5
73848,C1=CC=C2C(=C1)C=C3C=CC=CC3=C2CO,208.25
73852,C1=CC(=CC=C1C(=O)C2=C(C=C(C=C2)O)O)O,230.22
74062,C1=CC=C2C(=C1)C=C3C=CC=CC3=C2Br,257.12
74106,C1=CC=C(C(=C1)C(=O)C2=C(C=CC(=C2)Cl)NC(=O)CBr)F,370.60
74448,CC1=C(C=C(C=C1)C(C)C2=CC(=C(C=C2)C)C)C,238.4
74483,C(C(C(C(C(F)(F)S(=O)(=O)O)(F)F)(F)F)(F)F)(C(C(C(F)(F)F)(F)F)(F)F)(F)F,500.13
74867,CC(=O)C1=CC2=C(C=CC3=CC=CC=C32)C=C1,220.26
74937,C1=CC=C(C=C1)CCCC2=CC=NC=C2,197.27
74990,CCC1=C2CN3C(=CC4=C(C3=O)COC(=O)[C@@]4(CC)O)C2=NC5=C1C=C(C=C5)OC(=O)N6CCC(CC6)N7CCCCC7.Cl,623.1
75194,C1=CC=C(C(=C1)C(=C2C=C(C(=O)C(=C2)I)I)C3=CC(=C(C(=C3)I)[O-])I)C(=O)[O-].[Na+].[Na+],865.9
75195,C1=CC=C(C(=C1)C(=C2C=C(C(=O)C(=C2)I)I)C3=CC(=C(C(=C3)I)O)I)C(=O)O,821.9
75444,CC[NH+]=C1C=CC(=C(C2=CC=C(C=C2)N(CC)CC)C3=CC=C(C=C3)N(CC)CC)C4=CC=CC=C14.[Cl-],514.1
75547,C1C2=CC=CC=C2C3=C1C=C(C=C3)O,182.22
75575,C1=CC=C(C(=C1)CC2=CC=CC=C2O)O,200.23
75576,C1=CC=C(C(=C1)CC2=CC=C(C=C2)O)O,200.23
75628,CC(C)C1=CC=C(C=C1)OP(=O)(OC2=CC=C(C=C2)C(C)C)OC3=CC=C(C=C3)C(C)C,452.5
76013,CC(C)(C1=CC=CC=C1)C2=CC(=C(C=C2)O)C(C)(C)C3=CC=CC=C3,330.5
76302,C1=CC(=CC=C1C(C2=CC=C(C=C2)O)C(Cl)(Cl)Cl)O,317.6
76464,CC1(COP(OC1)OC2=CC=CC=C2)C,226.21
76619,C1=CC=C2C(=C1)C(=O)NC3=C(O2)C=CC(=C3)Cl,245.66
77080,CCCCCCCC[Sn](CCCCCCCC)(Cl)Cl,416.1
77328,C1C(C(CS1(=O)=O)(Cl)Cl)(Cl)Cl,257.9
77956,C1=CC=C(C=C1)S(=O)(=O)C2=CC=CC=C2N,233.29
78170,CC(=O)CC(=O)NC1=CC(=C(C=C1OC)Cl)OC,271.69
78435,CC1=CC(=C(C(=C1C(=O)OC)O)C)O,196.20
78738,CC(=C)C(=O)OCC[N+](C)(C)C.[Cl-],207.70
79633,CC(C)C1=CC2=C(C=C1)SC3=CC=CC=C3C2=O,254.3
79688,C1=CC=C(C=C1)C2=C(C=C(C=C2)O)Cl,204.65
79717,CC1=CC(=CC(=C1O)C)C(C)(C)C2=CC(=C(C(=C2)C)O)C,284.4
80277,C1=CC(=C(C=C1Cl)Cl)C(CN2C=NC=N2)COC(C(F)F)(F)F,372.14
81259,CC(C)CC(C)(C1=CC=C(C=C1)O)C2=CC=C(C=C2)O,270.4
81346,CCCOC(=O)C1=C(C(=C(C(=C1Cl)Cl)Cl)Cl)C(=O)OCCC,388.1
82145,CCCCCCCCCCCCCCC(C(=O)O)Br,335.32
82146,CC1=CC2=C(C=C1C(=C)C3=CC=C(C=C3)C(=O)O)C(CCC2(C)C)(C)C,348.5
82161,CCCCCCCCCCCCCOP(=O)(O)O,280.34
82343,CC(C)(C1=CC=CC=C1)C2=CC=C(C=C2)NC3=CC=C(C=C3)C(C)(C)C4=CC=CC=C4,405.6
82703,C1=CC=C2C(=C1)C(=C3C=CC=CC3=C2Cl)C=O,240.68
83050,C1=CC=C(C=C1)C(=O)C2=CC(=CC=C2)O,198.22
83119,CC(C)(C1=CC=C(C=C1)OC2=CC=C(C=C2)N)C3=CC=C(C=C3)OC4=CC=C(C=C4)N,410.5
83656,CCC1=CC(=CC(=C1N)CC)CC2=CC(=C(C(=C2)CC)N)CC,310.5
83975,CC(=CC1C(C1(C)C)C(=O)OCN2C(=O)C3=C(C2=O)CCCC3)C,331.4
84088,CCN(CC)CC(=O)OCC(=O)[C@]1(CC[C@@H]2[C@@]1(C[C@@H]([C@H]3[C@H]2CCC4=CC(=O)CC[C@]34C)O)C)O,475.6
84677,C1=CC(=CC=C1C(=C(Cl)Cl)C2=CC=C(C=C2)O)O,281.1
84703,CCCCCCCCCCCC[N+](C)(C)CCCS(=O)(=O)[O-],335.5
85025,C1=CC=C(C=C1)C[N+]2=CC=CC3=CC=CC=C32.[Cl-],255.74
85821,CCCCCCC(C)NC1=CC=C(C=C1)NC2=CC=CC=C2,296.4
86102,CC(C)(C)C(CCC1=CC=C(C=C1)Cl)(CN2C=NC=N2)O,307.82
86132,CC(C1CC1)C(CN2C=NC=N2)(C3=CC=C(C=C3)Cl)O,291.77
86138,C1=CC=C(C=C1)C(CCC2=CC=C(C=C2)Cl)(CN3C=NC=N3)C#N,336.8
86171,CCC(CC1=CC=CC=C1)(C(=O)C2=CC=C(C=C2)N3CCOCC3)N(C)C,366.5
86173,CC1COC(O1)(CN2C=NC=N2)C3=C(C=C(C=C3)OC4=CC=C(C=C4)Cl)Cl,406.3
86210,CC1(CCC(C1(CN2C=NC=N2)O)CC3=CC=C(C=C3)Cl)C,319.8
86211,CC(C)C1CCC(C1(CN2C=NC=N2)O)CC3=CC=C(C=C3)Cl,333.9
86222,CCOC(=O)C(CC1=CC(=C(C=C1Cl)F)N2C(=O)N(C(=N2)C)C(F)F)Cl,412.2
86296,CC#CC1=NC(=NC(=C1)C)NC2=CC=CC=C2,223.27
86354,CCC1=NN(C(=C1Cl)C(=O)NCC2=CC=C(C=C2)C(C)(C)C)C,333.9
86367,CC1=CC(=NC(=N1)NC2=CC=CC=C2)C3CC3,225.29
86398,C1=CC(=C2C(=C1)OC(O2)(F)F)C3=CNC=C3C#N,248.18
86429,CC(C)N(C1=CC=C(C=C1)F)C(=O)COC2=NN=C(S2)C(F)(F)F,363.33
86583,CCC(C)C1=CC(=C(C(=C1)C(C)(C)C)O)C(C)(C)C,262.4
86607,CCC(C)OC(=O)C1=CC=C(C=C1)O,194.23
87250,C1=CC=C(C=C1)OC(=O)C2=CC=C(C=C2)O,214.22
87293,CCN(CC)C1=CC(=C(C=C1)C=O)O,193.24
87323,C(#N)C1=C(C(=C(C(=N1)Cl)Cl)Cl)Cl,241.9
87391,CCO[Si](CC(C)C)(OCC)OCC,220.38
89440,CC1CC(C2=C(C1(C)C)C=C(C(=C2)C(=O)C)C)(C)C,258.4
91593,C1C(O1)CN(CC2CO2)C3=CC=C(C=C3)CC4=CC=C(C=C4)N(CC5CO5)CC6CO6,422.5
91649,CC(C)(C(=O)NC1=CC(=C(C=C1)[N+](=O)[O-])C(F)(F)F)O,292.21
91664,CC1=CC(=C(C(=C1)Cl)OP(=S)(OC)OC)Cl,301.13
91670,CCCCC(=O)OCC(=O)[C@H]1[C@@H](C[C@@H]2[C@@]1(C[C@@H]([C@]3([C@H]2C[C@@H](C4=CC(=O)C=C[C@@]43C)F)F)O)C)C,478.6
91673,CCC1COC(O1)(CN2C=NC=N2)C3=C(C=C(C=C3)Cl)Cl,328.2
91677,C1C(C(C(=O)N1C2=CC=CC(=C2)C(F)(F)F)Cl)CCl,312.11
91683,C1=CC=C(C(=C1)C(C2=CC=C(C=C2)F)(C3=CN=CN=C3)O)Cl,314.7
91688,CCCCCCCCN1C(=O)C(=C(S1)Cl)Cl,282.2
91692,C1CCC(C1)N(CC2=CC=C(C=C2)Cl)C(=O)NC3=CC=CC=C3,328.8
91693,CCCC(CN1C=NC=N1)C2=C(C=C(C=C2)Cl)Cl,284.18
91708,C1=CC(=C(C(=C1)F)C(=O)NC(=O)NC2=CC(=C(C(=C2)Cl)OC3=C(C=C(C=N3)C(F)(F)F)Cl)Cl)F,540.6
91744,CC1=CSC(=C1N(C(C)COC)C(=O)CCl)C,275.80
91753,CC(COC1=CC=C(C=C1)OC2=CC=CC=C2)OC3=CC=CC=N3,321.4
91754,CC(C)(C)C1=CC=C(C=C1)CSC2=C(C(=O)N(N=C2)C(C)(C)C)Cl,364.9
91757,CC(C)CC1=C(C(=NC(=C1C(=O)SC)C(F)(F)F)C(F)F)C(=O)SC,401.4
91768,CC(C)[C@H](C(=O)OC(C#N)C1=CC(=CC=C1)OC2=CC=CC=C2)NC3=C(C=C(C=C3)C(F)(F)F)Cl,502.9
91773,CCC1=CC=C(C=C1)C(=O)NN(C(=O)C2=CC(=CC(=C2)C)C)C(C)(C)C,352.5
91805,C1CC(CCC1=O)(C#N)C2=CC=C(C=C2)F,217.24
92146,C([C@@H]1[C@H]([C@@H]([C@H]([C@H](O1)O[C@@H]2[C@H](O[C@@H]([C@@H]([C@H]2O)O)O[C@H]([C@@H](CO)O)[C@@H]([C@H](C=O)O)O)CO)O)O)O)O,504.4
92387,CC(C)(C(=O)C1=CC=C(C=C1)SC)N2CCOCC2,279.4
92431,C[C@H](C(=O)OCC#C)OC1=CC=C(C=C1)OC2=C(C=C(C=N2)Cl)F,349.7
92727,CC1=C(C(=CC=C1)C)OCC(=O)N[C@@H](CC2=CC=CC=C2)[C@H](C[C@H](CC3=CC=CC=C3)NC(=O)[C@H](C(C)C)N4CCCNC4=O)O,628.8
92855,CC(=O)C1=CC[C@@H]2[C@@]1(CC[C@H]3[C@H]2CC=C4[C@@]3(CC[C@@H](C4)OC(=O)C)C)C,356.5
92873,CCOC(=O)C1=CC=CC=C1C(=C2C=C(C(=O)C(=C2)Br)Br)C3=CC(=C(C(=C3)Br)O)Br,662.0
92942,C[C@H](CN1CCOCC1)C(C2=CC=CC=C2)(C3=CC=CC=C3)C(=O)N4CCCC4.[C@@H]([C@H](C(=O)O)O)(C(=O)O)O,542.6
93118,CC(C1=CC=C(C=C1)O)(C2=CC=C(C=C2)O)C3=CC=C(C=C3)O,306.4
93221,CC1=CC(=C(C(=C1CN2C(=O)N(C(=O)N(C2=O)CC3=C(C(=C(C=C3C)C(C)(C)C)O)C)CC4=C(C(=C(C=C4C)C(C)(C)C)O)C)C)O)C(C)(C)C,699.9
93312,C1=CC(=CC=C1C(=O)OCCCOC(=O)C2=CC=C(C=C2)N)N,314.34
93335,CC(C)CC(C)N(C1=CC=CC=C1)C2=CC=C(C=C2)N,268.4
93379,C1=CC=C(C=C1)NC(=O)NC2=CC(=NC=C2)Cl,247.68
93528,CCCCCC(C)OC(=O)COC1=C2C(=C(C=C1)Cl)C=CC=N2,335.8
93573,C(C(CO)(CO)N)O.Cl,157.59
93858,CC1=CC=C(C=C1)S(=O)(=O)O.C1CN(CC1N)C2=C(C=C3C(=O)C(=CN(C3=N2)C4=C(C=C(C=C4)F)F)C(=O)O)F,576.5
94398,C1=C(C(=C(C(=C1[N+](=O)[O-])Cl)[N+](=O)[O-])Cl)C(F)(F)F,304.99
94544,C1=CC=C(C=C1)OC2=CC=CC(=C2)CBr,263.13
94684,CC(C)(C)C1(CO1)CCC2=CC=C(C=C2)Cl,238.75
94932,CC(C)(C1CCC(CC1)O)C2CCC(CC2)O,240.38
95170,C1=CC(=C(C=C1Br)Br)OC2=C(C=C(C=C2)Br)Br,485.79
95717,C1CC2=C(C=C3C=CC4=C5C3=C2C=CC5=CC=C4)C(=O)C1,270.3
96088,C1C2=C(C=C(C=C2)O)C3=CC=CC=C31,182.22
98613,C1=CC=C(C=C1)C2=CSC(=N2)NN,191.26
100524,CC1=CC(=C(C=C1)OP(=S)(NC(C)C)OC)[N+](=O)[O-],304.30
102232,CCC(=O)O[C@@H]1C[C@H]2[C@@H]3CCC4=C([C@H]3CC[C@@]2([C@H]1OC(=O)CC)C)C=CC(=C4)OC(=O)CC,456.6
102724,C1CC2C(C1)C3CC2CC3(C4=CC=C(C=C4)O)C5=CC=C(C=C5)O,320.4
103005,CC1C2CC(C1(C)C)CC2C3CCCC(C3)O,236.39
104677,C1=CC(=C(C=C1SC#N)[N+](=O)[O-])N,195.20
104741,C[C@]12CC[C@H]3[C@H]([C@@H]1CC[C@@H]2O)[C@@H](CC4=C3C=CC(=C4)O)CCCCCCCCCS(=O)CCCC(C(F)(F)F)(F)F,606.8
104845,CC(=O)[C@H]1CC[C@@H]2[C@@]1(CC(=O)[C@H]3[C@H]2CC[C@@H]4[C@@]3(CC[C@H](C4)O)C)C,332.5
104850,CC1=C(N(N=C1C(=O)NN2CCCCC2)C3=C(C=C(C=C3)Cl)Cl)C4=CC=C(C=C4)Cl,463.8
104926,CC1(C(C1C(=O)OC(C#N)C2=CC(=C(C=C2)F)OC3=CC=CC=C3)C=C(Cl)Cl)C,434.3
107080,CC(C)C(C(C)(C)COC(=O)C1=CC=CC=C1)OC(=O)C2=CC=CC=C2,354.4
107377,CCCCC(CC)COC(=O)C1=CC=C(C=C1)O,250.33
107715,CC(C)[C@@]1(C(=O)N2[C@H](C(=O)N3CCC[C@H]3[C@@]2(O1)O)CC4=CC=CC=C4)NC(=O)[C@@H]5C[C@H]6[C@@H](CC7=CNC8=CC=CC6=C78)N(C5)C,611.7
107720,COC(=O)[C@]12CC3=C(C1=NN(CO2)C(=O)N(C4=CC=C(C=C4)OC(F)(F)F)C(=O)OC)C=CC(=C3)Cl,527.8
107882,CN1CCC2=C3[C@H]1CC4=C(C3=CC=C2)C(=C(C=C4)O)O.CN1CCC2=C3[C@H]1CC4=C(C3=CC=C2)C(=C(C=C4)O)O.O.Cl.Cl,625.6
108013,C1CC(CCC1NCC2=C(C(=CC(=C2)Br)Br)N)O.Cl,414.56
108143,CC1(CCC(C2=C1C=CC(=C2)NC(=O)C3=CC=C(C=C3)C(=O)O)(C)C)C,351.4
108150,CC1=CC2=C([C@@H]3[C@@H]4[C@H]5C6=C(C(=C7C(=C6[C@@H](N4[C@H]([C@H](C2)N3C)O)COC(=O)[C@@]8(CS5)C9=CC(=C(C=C9CCN8)O)OC)OCO7)C)OC(=O)C)C(=C1OC)O,761.8
108938,CC1=C(C=CC(=C1)C2=CC(=C(C=C2)N)C)N.Cl.Cl,285.2
108956,C=CC(=O)OCC(CO)(COCC(COC(=O)C=C)(COC(=O)C=C)COC(=O)C=C)COC(=O)C=C,524.5
111332,CC(=O)OCC(=O)[C@]1(CC[C@@H]2[C@@]1(CC=C3[C@H]2CCC4=CC(=O)CC[C@@]43C)C)O,386.5
113124,CCOC1=CC(=C(C=C1C(=O)C)OCC)OCC,252.31
114994,CC(C)(C)N(C(=O)C1=CC=CC=C1)NC(=O)C2=CC=C(C=C2)Cl,330.8
115089,C1=CC(=CC(=C1)O)C[C@@H](CO)[C@@H](CC2=CC(=CC=C2)O)CO,302.4
115157,CCC(COCCOC(=O)C=C)(COCCOC(=O)C=C)COCCOC(=O)C=C,428.5
116814,CN(C1CCCCC1)S(=O)(=O)C2=CC=CC=C2N,268.38
117640,CC(C)(C)OC(=O)C1=CC=C(C=C1)O,194.23
118703,CCCC1C(=CC(=CN1C2=CC=CC=C2)CC)CC,255.4
119171,CC1=C(C(C(=C(N1)C)P2(=O)OCC(CO2)(C)C)C3=CC(=CC=C3)[N+](=O)[O-])C(=O)OCCN(CC4=CC=CC=C4)C5=CC=CC=C5,631.7
119175,CC1C2=NN=C(N2C3=C(C=C(S3)CCC4=CC=C(C=C4)CC(C)C)C(=N1)C5=CC=CC=C5Cl)C,489.1
119182,C1=NC2=C(N=C(N=C2N1[C@H]3[C@H]([C@@H]([C@H](O3)CO)O)F)Cl)N,303.68
119193,CCCCCCOC1=C(C(=C(C(=C1)C)O)C)C,236.35
119361,C1CC1(C(CC2=CC=CC=C2Cl)(CN3C=NC=N3)O)Cl,312.2
119607,CC1=C(C(=NO1)C2=CC=CC=C2)C3=CC=C(C=C3)S(=O)(=O)N,314.4
121035,CCC(=C(C1=CC=CC=C1)C2=CC=CC=C2)CN.Cl,273.8
121639,CC(=O)OCCN(CCOC(=O)C)C1=CC=C(C=C1)N=NC2=C(C=C(C=C2)[N+](=O)[O-])C#N,439.4
122087,CCC(C)(C(=O)CCl)NC(=O)C1=CC(=C(C(=C1)Cl)C)Cl,336.6
122125,COC1=C(C(=C(C=C1)CN2CCN(CC2)C(C3=CC=C(C=C3)F)C4=CC=C(C=C4)F)OC)OC.Cl.Cl,541.5
122797,COC1=CC(=CC(=C1O)OC)[C@H]2[C@@H]3[C@H](COC3=O)[C@@H](C4=CC5=C(C=C24)OCO5)O,400.4
123504,C1=CC(=CC=C1C(=O)C2=CC=C(C=C2)Cl)O,232.66
123596,CC1=C(C=C(C=C1)NC(=O)C2=CC=C(C=C2)CN3CCN(CC3)C)NC4=NC=CC(=N4)C5=CN=CC=C5.CS(=O)(=O)O,589.7
123608,C(CC(=O)O)C(=O)CN.Cl,167.59
123631,COC1=C(C=C2C(=C1)N=CN=C2NC3=CC(=C(C=C3)F)Cl)OCCCN4CCOCC4,446.9
126941,CN(CC1=CN=C2C(=N1)C(=NC(=N2)N)N)C3=CC=C(C=C3)C(=O)N[C@@H](CCC(=O)O)C(=O)O,454.4
130313,CC1([C@@H](N2[C@H](S1(=O)=O)CC2=O)C(=O)O)C,233.24
148124,CC1=C2[C@H](C(=O)[C@@]3([C@H](C[C@@H]4[C@]([C@H]3[C@@H]([C@@](C2(C)C)(C[C@@H]1OC(=O)[C@@H]([C@H](C5=CC=CC=C5)NC(=O)OC(C)(C)C)O)O)OC(=O)C6=CC=CC=C6)(CO4)OC(=O)C)O)C)O,807.9
148192,CC(C)(C)[C@@H](C(=O)N[C@@H](CC1=CC=CC=C1)[C@H](CN(CC2=CC=C(C=C2)C3=CC=CC=N3)NC(=O)[C@H](C(C)(C)C)NC(=O)OC)O)NC(=O)OC,704.9
148673,COC1=C(C=CC(=C1)NS(=O)(=O)C)NC2=C3C=CC=CC3=NC4=CC=CC=C42.Cl,429.9
150311,C1=CC(=CC=C1[C@@H]2[C@H](C(=O)N2C3=CC=C(C=C3)F)CC[C@@H](C4=CC=C(C=C4)F)O)O,409.4
150762,CC1=C(C(C(=C(N1)C)C(=O)OCCN2CCN(CC2)C(C3=CC=CC=C3)C4=CC=CC=C4)C5=CC(=CC=C5)[N+](=O)[O-])C(=O)OC.Cl.Cl,683.6
151194,C1=CC=C2C(=C1)C(=NN=C2NC3=CC=C(C=C3)Cl)CC4=CC=NC=C4,346.8
